mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04194297790527344,0.0025863115963144626,0.03150677680969238,0.004219338649397757,0.001,{'model__alpha': 0.001},0.9887151739399684,0.9883849440861271,0.9889132587949317,0.9882888835080994,0.9890048051188889,0.9886614130896032,0.0002826474741015157,1,0.9886753156688319,0.9887646689514226,0.9886297761050077,0.9887855648470993,0.9886067765931199,0.9886924204330964,7.13407070169986e-05
0.06376910209655762,0.010019182730386557,0.02873196601867676,0.0031735077933303,0.01,{'model__alpha': 0.01},0.9886984677098348,0.9883891313156961,0.9889032954828945,0.9883035163697158,0.9890025926075298,0.9886594006971341,0.00027513297817904333,2,0.9886731531980488,0.9887625053471077,0.9886276379565225,0.9887834274228202,0.9886046067416722,0.9886902661332343,7.134451952331326e-05
0.08282971382141113,0.011897310622758592,0.024904394149780275,0.003159591327628705,0.1,{'model__alpha': 0.1},0.9883368289064076,0.988235075902087,0.9886169056671661,0.9882557854347219,0.9887799003026665,0.9884448992426098,0.00021600045576645655,3,0.9884569030836826,0.9885461483037383,0.9884138262762272,0.9885696849169574,0.9883876234132916,0.9884748371987794,7.173781829430079e-05
0.06020941734313965,0.010095981479158866,0.014318418502807618,0.004379187223389128,1.0,{'model__alpha': 1.0},0.9798039641248557,0.9805487525188314,0.9801657751528186,0.9805986598115988,0.980717390568903,0.9803669084354014,0.0003367416193730738,4,0.9804841032346385,0.9804083565796997,0.9802707223124206,0.9805462264239755,0.9802194914036477,0.9803857799908764,0.00012394384545846862
